CountryName,Date,V1,V2,V3,V4,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PercentageVaccinated,Population,PopulationVaccinated,NewConfirmedCases,NewConfirmedDeaths
China,2022101,100.0,100.0,100.0,False,1016148.0,5549.0,V,89.19,1440297825,1284601630.0,13843.0,3.0
China,2022102,100.0,100.0,100.0,False,1027864.0,5549.0,V,89.19,1440297825,1284601630.0,11716.0,0.0
China,2022110,100.0,100.0,100.0,False,1083133.0,5549.0,V,89.22,1440297825,1285033719.0,55269.0,0.0
China,2022111,100.0,100.0,100.0,False,1266052.0,5227.0,V,89.22,1440297825,1285033719.0,182919.0,-322.0
Colombia,2020010,0.0,0.0,0.0,,,,,,50976248,,0.0,0.0
Colombia,2020011,0.0,0.0,0.0,,,,,,50976248,,,
Colombia,2020012,0.0,0.0,0.0,,0.0,0.0,NV,0.0,50976248,0.0,,
Colombia,2020020,0.0,0.0,0.0,,0.0,0.0,NV,0.0,50976248,0.0,0.0,0.0
Colombia,2020021,0.0,0.0,0.0,,0.0,0.0,NV,0.0,50976248,0.0,0.0,0.0
Colombia,2020022,0.0,0.0,0.0,,0.0,0.0,NV,0.0,50976248,0.0,0.0,0.0
Colombia,2020030,0.0,0.0,0.0,,1.0,0.0,NV,0.0,50976248,0.0,1.0,0.0
Colombia,2020031,0.0,0.0,0.0,,108.0,0.0,NV,0.0,50976248,0.0,107.0,0.0
Colombia,2020032,0.0,0.0,0.0,,702.0,10.0,NV,0.0,50976248,0.0,594.0,10.0
Colombia,2020040,0.0,0.0,0.0,,2223.0,69.0,NV,0.0,50976248,0.0,1521.0,59.0
Colombia,2020041,0.0,0.0,0.0,,3792.0,179.0,NV,0.0,50976248,0.0,1569.0,110.0
Colombia,2020042,0.0,0.0,0.0,,6207.0,278.0,NV,0.0,50976248,0.0,2415.0,99.0
Colombia,2020050,0.0,0.0,0.0,,10495.0,445.0,NV,0.0,50976248,0.0,4288.0,167.0
Colombia,2020051,0.0,0.0,0.0,,16935.0,613.0,NV,0.0,50976248,0.0,6440.0,168.0
Colombia,2020052,0.0,0.0,0.0,,26688.0,853.0,NV,0.0,50976248,0.0,9753.0,240.0
Colombia,2020060,0.0,0.0,0.0,,42078.0,1372.0,NV,0.0,50976248,0.0,15390.0,519.0
Colombia,2020061,0.0,0.0,0.0,,63276.0,2045.0,NV,0.0,50976248,0.0,21198.0,673.0
Colombia,2020062,0.0,0.0,0.0,,95043.0,3274.0,NV,0.0,50976248,0.0,31767.0,1229.0
Colombia,2020070,0.0,0.0,0.0,,133973.0,4714.0,NV,0.0,50976248,0.0,38930.0,1440.0
Colombia,2020071,0.0,0.0,0.0,,197278.0,6736.0,NV,0.0,50976248,0.0,63305.0,2022.0
Colombia,2020072,0.0,0.0,0.0,,276055.0,9454.0,NV,0.0,50976248,0.0,78777.0,2718.0
Colombia,2020080,0.0,0.0,0.0,,387481.0,12842.0,NV,0.0,50976248,0.0,111426.0,3388.0
Colombia,2020081,0.0,0.0,0.0,,502178.0,15979.0,NV,0.0,50976248,0.0,114697.0,3137.0
Colombia,2020082,0.0,0.0,0.0,,599884.0,19063.0,NV,0.0,50976248,0.0,97706.0,3084.0
Colombia,2020090,0.0,0.0,0.0,,686851.0,22053.0,NV,0.0,50976248,0.0,86967.0,2990.0
Colombia,2020091,0.0,0.0,0.0,,758398.0,24039.0,NV,0.0,50976248,0.0,71547.0,1986.0
Colombia,2020092,0.0,0.0,0.0,,824042.0,25828.0,NV,0.0,50976248,0.0,65644.0,1789.0
Colombia,2020100,0.0,0.0,0.0,,894300.0,27495.0,NV,0.0,50976248,0.0,70258.0,1667.0
Colombia,2020101,0.0,0.0,0.0,,965883.0,29102.0,NV,0.0,50976248,0.0,71583.0,1607.0
Colombia,2020102,0.0,0.0,0.0,,1053122.0,30926.0,NV,0.0,50976248,0.0,87239.0,1824.0
Colombia,2020110,0.0,0.0,0.0,,1149064.0,32974.0,NV,0.0,50976248,0.0,95942.0,2048.0
Colombia,2020111,0.0,0.0,0.0,,1225490.0,34761.0,NV,0.0,50976248,0.0,76426.0,1787.0
Colombia,2020112,0.0,0.0,0.0,,1308376.0,36584.0,NV,0.0,50976248,0.0,82886.0,1823.0
Colombia,2020120,0.0,0.0,0.0,,1392133.0,38308.0,NV,0.0,50976248,0.0,83757.0,1724.0
Colombia,2020121,0.0,0.0,0.0,,1496062.0,40268.0,NV,0.0,50976248,0.0,103929.0,1960.0
Colombia,2020122,0.0,0.0,0.0,,1614822.0,42620.0,NV,0.0,50976248,0.0,118760.0,2352.0
Colombia,2021010,50.0,0.0,0.0,,1771363.0,45784.0,NV,0.0,50976248,0.0,156541.0,3164.0
Colombia,2021011,50.0,0.0,0.0,,1939071.0,49402.0,NV,0.0,50976248,0.0,167708.0,3618.0
Colombia,2021012,50.0,0.0,0.0,,2077633.0,53284.0,NV,0.0,50976248,0.0,138562.0,3882.0
Colombia,2021020,50.0,0.0,0.0,,2166904.0,56507.0,NV,0.0,50976248,0.0,89271.0,3223.0
Colombia,2021021,50.0,33.33,100.0,,2217001.0,58511.0,NV,0.0,50976248,0.0,50097.0,2004.0
Colombia,2021022,50.0,33.33,100.0,,2251690.0,59766.0,NV,0.0,50976248,0.0,34689.0,1255.0
Colombia,2021030,50.0,33.33,100.0,,2282372.0,60676.0,NV,0.0,50976248,0.0,30682.0,910.0
Colombia,2021031,50.0,33.33,100.0,,2324426.0,61771.0,NV,0.1,50976248,50976.0,42054.0,1095.0
Colombia,2021032,50.0,33.33,100.0,,2389779.0,63079.0,NV,0.44,50976248,224295.0,65353.0,1308.0
Colombia,2021040,50.0,33.33,100.0,,2504206.0,65283.0,NV,1.43,50976248,728960.0,114427.0,2204.0
Colombia,2021041,50.0,33.33,100.0,,2667136.0,68748.0,NV,2.29,50976248,1167356.0,162930.0,3465.0
Colombia,2021042,50.0,33.33,100.0,,2841934.0,73230.0,NV,2.98,50976248,1519092.0,174798.0,4482.0
Colombia,2021050,50.0,33.33,100.0,,3002758.0,77854.0,NV,4.31,50976248,2197076.0,160824.0,4624.0
Colombia,2021051,50.0,33.33,100.0,,3161126.0,82743.0,NV,5.79,50976248,2951525.0,158368.0,4889.0
Colombia,2021052,50.0,33.33,100.0,,3363061.0,87747.0,NV,6.29,50976248,3206406.0,201935.0,5004.0
Colombia,2021060,50.0,33.33,100.0,,3633481.0,93394.0,NV,6.93,50976248,3532654.0,270420.0,5647.0
Colombia,2021061,50.0,33.33,100.0,,3917348.0,99335.0,NV,8.98,50976248,4577667.0,283867.0,5941.0
Colombia,2021062,50.0,33.33,100.0,,4213074.0,105934.0,NV,12.83,50976248,6540253.0,295726.0,6599.0
Colombia,2021070,50.0,33.33,100.0,,4471622.0,111731.0,NV,15.54,50976248,7921709.0,258548.0,5797.0
Colombia,2021071,100.0,100.0,100.0,False,4655921.0,116753.0,NV,20.2,50976248,10297202.0,184299.0,5022.0
Colombia,2021072,100.0,100.0,100.0,False,4766829.0,120126.0,NV,22.93,50976248,11688854.0,110908.0,3373.0
Colombia,2021080,100.0,100.0,100.0,False,4843007.0,122601.0,NV,25.67,50976248,13085603.0,76178.0,2475.0
Colombia,2021081,100.0,66.67,100.0,,4880516.0,123901.0,NV,27.09,50976248,13809466.0,37509.0,1300.0
Colombia,2021082,100.0,66.67,100.0,,4905258.0,124811.0,NV,28.25,50976248,14400790.0,24742.0,910.0
Colombia,2021090,100.0,66.67,100.0,,4925000.0,125480.0,NV,30.02,50976248,15303070.0,19742.0,669.0
Colombia,2021091,100.0,66.67,100.0,,4941064.0,125895.0,NV,31.15,50976248,15879101.0,16064.0,415.0
Colombia,2021092,100.0,66.67,100.0,,4955848.0,126261.0,NV,32.64,50976248,16638647.0,14784.0,366.0
Colombia,2021100,100.0,66.67,100.0,,4970718.0,126585.0,NV,35.67,50976248,18183228.0,14870.0,324.0
Colombia,2021101,100.0,33.33,100.0,,4983527.0,126910.0,NV,38.12,50976248,19432146.0,12809.0,325.0
Colombia,2021102,100.0,33.33,100.0,,4999048.0,127225.0,NV,40.76,50976248,20777919.0,15521.0,315.0
Colombia,2021110,100.0,100.0,100.0,,5019158.0,127610.0,NV,42.89,50976248,21863713.0,20110.0,385.0
Colombia,2021111,100.0,100.0,100.0,,5042822.0,128013.0,NV,45.39,50976248,23138119.0,23664.0,403.0
Colombia,2021112,100.0,100.0,100.0,,5067348.0,128473.0,NV,47.42,50976248,24172937.0,24526.0,460.0
Colombia,2021120,100.0,100.0,100.0,,5088008.0,128969.0,NV,49.86,50976248,25416757.0,20660.0,496.0
Colombia,2021121,100.0,100.0,100.0,,5107323.0,129458.0,V,52.56,50976248,26793116.0,19315.0,489.0
Colombia,2021122,100.0,100.0,100.0,,5138603.0,129866.0,V,54.39,50976248,27725981.0,31280.0,408.0
Colombia,2022010,100.0,100.0,100.0,,5330662.0,130338.0,V,56.32,50976248,28709823.0,192059.0,472.0
Colombia,2022011,100.0,100.0,100.0,False,5624520.0,131437.0,V,58.6,50976248,29872081.0,293858.0,1099.0
Colombia,2022012,100.0,100.0,100.0,False,5855858.0,133832.0,V,60.77,50976248,30978266.0,231338.0,2395.0
Colombia,2022020,100.0,100.0,100.0,False,5994301.0,136404.0,V,62.66,50976248,31941717.0,138443.0,2572.0
Colombia,2022021,100.0,100.0,100.0,False,6043661.0,137996.0,V,63.87,50976248,32558530.0,49360.0,1592.0
Colombia,2022022,100.0,100.0,100.0,False,6064583.0,138767.0,V,64.33,50976248,32793020.0,20922.0,771.0
Colombia,2022030,100.0,100.0,100.0,False,6074155.0,139189.0,V,65.49,50976248,33384345.0,9572.0,422.0
Colombia,2022031,100.0,100.0,100.0,False,6080589.0,139434.0,V,66.17,50976248,33730983.0,6434.0,245.0
Colombia,2022032,100.0,100.0,100.0,False,6084240.0,139595.0,V,67.07,50976248,34189770.0,3651.0,161.0
Colombia,2022040,100.0,100.0,100.0,False,6087737.0,139713.0,V,67.61,50976248,34465041.0,3497.0,118.0
Colombia,2022041,100.0,100.0,100.0,False,6089998.0,139754.0,V,67.88,50976248,34602677.0,2261.0,41.0
Colombia,2022042,100.0,100.0,100.0,False,6092403.0,139793.0,V,68.26,50976248,34796387.0,2405.0,39.0
Colombia,2022050,100.0,100.0,100.0,False,6093645.0,139809.0,V,68.5,50976248,34918730.0,1242.0,16.0
Colombia,2022051,100.0,100.0,100.0,False,6099111.0,139833.0,V,68.97,50976248,35158318.0,5466.0,24.0
Colombia,2022052,100.0,100.0,100.0,False,6103455.0,139854.0,V,68.97,50976248,35158318.0,4344.0,21.0
Colombia,2022060,100.0,100.0,100.0,False,6117847.0,139894.0,V,69.32,50976248,35336735.0,14392.0,40.0
Colombia,2022061,100.0,100.0,100.0,False,6131657.0,139918.0,V,69.56,50976248,35459078.0,13810.0,24.0
Colombia,2022062,100.0,100.0,100.0,False,6151354.0,139970.0,V,69.75,50976248,35555933.0,19697.0,52.0
Colombia,2022070,100.0,100.0,100.0,False,6198848.0,140202.0,V,69.88,50976248,35622202.0,47494.0,232.0
Colombia,2022071,100.0,100.0,100.0,False,6223497.0,140365.0,V,69.97,50976248,35668081.0,24649.0,163.0
Colombia,2022072,100.0,100.0,100.0,False,6265798.0,140845.0,V,70.17,50976248,35770033.0,42301.0,480.0
Colombia,2022080,100.0,100.0,100.0,False,6278998.0,141075.0,V,70.17,50976248,35770033.0,13200.0,230.0
Colombia,2022081,100.0,100.0,100.0,False,6293130.0,141406.0,V,70.32,50976248,35846498.0,14132.0,331.0
Colombia,2022082,100.0,100.0,100.0,False,6299595.0,141519.0,V,70.32,50976248,35846498.0,6465.0,113.0
Colombia,2022090,100.0,100.0,100.0,False,6304317.0,141708.0,V,70.32,50976248,35846498.0,4722.0,189.0
Colombia,2022091,100.0,100.0,100.0,False,6305562.0,141746.0,V,70.32,50976248,35846498.0,1245.0,38.0
Colombia,2022092,100.0,100.0,100.0,False,6307372.0,141794.0,V,70.32,50976248,35846498.0,1810.0,48.0
Colombia,2022100,100.0,100.0,100.0,False,6308087.0,141807.0,V,70.69,50976248,36035110.0,715.0,13.0
Colombia,2022101,100.0,100.0,100.0,False,6308558.0,141820.0,V,70.8,50976248,36091184.0,471.0,13.0
Colombia,2022102,,,,,6309716.0,141837.0,V,70.87,50976248,36126867.0,1158.0,17.0
Colombia,2022110,,,,,6310332.0,141850.0,V,70.91,50976248,36147257.0,616.0,13.0
Colombia,2022111,,,,,6312657.0,141881.0,V,70.95,50976248,36167648.0,2325.0,31.0
Germany,2020010,0.0,0.0,0.0,,,,,,83830972,,0.0,0.0
Germany,2020011,0.0,0.0,0.0,,,,,,83830972,,,
Germany,2020012,0.0,0.0,0.0,,4.0,0.0,NV,0.0,83830972,0.0,,
Germany,2020020,0.0,0.0,0.0,,14.0,0.0,NV,0.0,83830972,0.0,10.0,0.0
Germany,2020021,0.0,0.0,0.0,,16.0,0.0,NV,0.0,83830972,0.0,2.0,0.0
Germany,2020022,0.0,0.0,0.0,,66.0,0.0,NV,0.0,83830972,0.0,50.0,0.0
Germany,2020030,0.0,0.0,0.0,,1112.0,2.0,NV,0.0,83830972,0.0,1046.0,2.0
Germany,2020031,0.0,0.0,0.0,,10999.0,20.0,NV,0.0,83830972,0.0,9887.0,18.0
Germany,2020032,0.0,0.0,0.0,,52547.0,389.0,NV,0.0,83830972,0.0,41548.0,369.0
Germany,2020040,0.0,0.0,0.0,,108202.0,2107.0,NV,0.0,83830972,0.0,55655.0,1718.0
Germany,2020041,0.0,0.0,0.0,,139897.0,4294.0,NV,0.0,83830972,0.0,31695.0,2187.0
Germany,2020042,0.0,0.0,0.0,,157641.0,6115.0,NV,0.0,83830972,0.0,17744.0,1821.0
Germany,2020050,0.0,0.0,0.0,,168551.0,7369.0,NV,0.0,83830972,0.0,10910.0,1254.0
Germany,2020051,0.0,0.0,0.0,,175210.0,8007.0,NV,0.0,83830972,0.0,6659.0,638.0
Germany,2020052,0.0,0.0,0.0,,180458.0,8450.0,NV,0.0,83830972,0.0,5248.0,443.0
Germany,2020060,0.0,0.0,0.0,,184543.0,8711.0,NV,0.0,83830972,0.0,4085.0,261.0
Germany,2020061,0.0,0.0,0.0,,188534.0,8872.0,NV,0.0,83830972,0.0,3991.0,161.0
Germany,2020062,0.0,0.0,0.0,,193761.0,8961.0,NV,0.0,83830972,0.0,5227.0,89.0
Germany,2020070,0.0,0.0,0.0,,197783.0,9048.0,NV,0.0,83830972,0.0,4022.0,87.0
Germany,2020071,0.0,0.0,0.0,,201574.0,9084.0,NV,0.0,83830972,0.0,3791.0,36.0
Germany,2020072,0.0,0.0,0.0,,206926.0,9128.0,NV,0.0,83830972,0.0,5352.0,44.0
Germany,2020080,0.0,0.0,0.0,,215891.0,9196.0,NV,0.0,83830972,0.0,8965.0,68.0
Germany,2020081,0.0,0.0,0.0,,226914.0,9243.0,NV,0.0,83830972,0.0,11023.0,47.0
Germany,2020082,0.0,0.0,0.0,,240986.0,9289.0,NV,0.0,83830972,0.0,14072.0,46.0
Germany,2020090,0.0,0.0,0.0,,253474.0,9338.0,NV,0.0,83830972,0.0,12488.0,49.0
Germany,2020091,0.0,0.0,0.0,,270070.0,9384.0,NV,0.0,83830972,0.0,16596.0,46.0
Germany,2020092,0.0,0.0,0.0,,287421.0,9471.0,NV,0.0,83830972,0.0,17351.0,87.0
Germany,2020100,0.0,0.0,0.0,,314660.0,9589.0,NV,0.0,83830972,0.0,27239.0,118.0
Germany,2020101,0.0,0.0,0.0,,366299.0,9789.0,NV,0.0,83830972,0.0,51639.0,200.0
Germany,2020102,0.0,0.0,0.0,,481013.0,10272.0,NV,0.0,83830972,0.0,114714.0,483.0
Germany,2020110,0.0,0.0,0.0,,671868.0,11352.0,NV,0.0,83830972,0.0,190855.0,1080.0
Germany,2020111,0.0,0.0,0.0,,855916.0,13370.0,NV,0.0,83830972,0.0,184048.0,2018.0
Germany,2020112,0.0,0.0,0.0,,1042700.0,16123.0,NV,0.0,83830972,0.0,186784.0,2753.0
Germany,2020120,0.0,0.0,0.0,,1218524.0,19932.0,NV,0.0,83830972,0.0,175824.0,3809.0
Germany,2020121,50.0,0.0,0.0,,1471238.0,25640.0,NV,0.0,83830972,0.0,252714.0,5708.0
Germany,2020122,50.0,33.33,100.0,,1664726.0,30978.0,NV,0.0,83830972,0.0,193488.0,5338.0
Germany,2021010,50.0,33.33,100.0,,1891581.0,39878.0,NV,0.0,83830972,0.0,226855.0,8900.0
Germany,2021011,50.0,33.33,100.0,,2052028.0,47622.0,NV,0.09,83830972,75448.0,160447.0,7744.0
Germany,2021012,50.0,33.33,100.0,,2192850.0,55752.0,NV,0.62,83830972,519752.0,140822.0,8130.0
Germany,2021020,50.0,33.33,100.0,,2291924.0,62156.0,NV,1.42,83830972,1190400.0,99074.0,6404.0
Germany,2021021,50.0,33.33,100.0,,2369719.0,67206.0,NV,2.11,83830972,1768834.0,77795.0,5050.0
Germany,2021022,50.0,33.33,100.0,,2442336.0,70045.0,NV,2.63,83830972,2204755.0,72617.0,2839.0
Germany,2021030,50.0,33.33,100.0,,2509445.0,72189.0,NV,3.22,83830972,2699357.0,67109.0,2144.0
Germany,2021031,50.0,33.33,100.0,,2629750.0,74358.0,NV,4.01,83830972,3361622.0,120305.0,2169.0
Germany,2021032,50.0,33.33,100.0,,2782273.0,75913.0,NV,4.87,83830972,4082568.0,152523.0,1555.0
Germany,2021040,50.0,33.33,100.0,,2956316.0,78003.0,NV,5.95,83830972,4987943.0,174043.0,2090.0
Germany,2021041,50.0,33.33,100.0,,3153699.0,80006.0,NV,6.74,83830972,5650208.0,197383.0,2003.0
Germany,2021042,50.0,33.33,100.0,,3357268.0,82544.0,NV,7.73,83830972,6480134.0,203569.0,2538.0
Germany,2021050,100.0,66.67,100.0,,3520329.0,84775.0,NV,9.53,83830972,7989092.0,163061.0,2231.0
Germany,2021051,100.0,66.67,100.0,,3614095.0,86665.0,NV,12.72,83830972,10663300.0,93766.0,1890.0
Germany,2021052,100.0,66.67,100.0,,3675296.0,88350.0,NV,17.54,83830972,14703952.0,61201.0,1685.0
Germany,2021060,100.0,66.67,100.0,,3705942.0,89491.0,NV,24.22,83830972,20303861.0,30646.0,1141.0
Germany,2021061,100.0,66.67,100.0,,3721139.0,90369.0,NV,31.12,83830972,26088198.0,15197.0,878.0
Germany,2021062,100.0,66.67,100.0,,3727333.0,90819.0,NV,36.79,83830972,30841415.0,6194.0,450.0
Germany,2021070,100.0,66.67,100.0,,3734468.0,91190.0,NV,42.39,83830972,35535949.0,7135.0,371.0
Germany,2021071,100.0,66.67,100.0,,3745227.0,91363.0,NV,46.96,83830972,39367024.0,10759.0,173.0
Germany,2021072,100.0,66.67,100.0,,3764311.0,91607.0,V,51.92,83830972,43525041.0,19084.0,244.0
Germany,2021080,100.0,100.0,100.0,,3791949.0,91784.0,V,55.42,83830972,46459125.0,27638.0,177.0
Germany,2021081,100.0,100.0,100.0,,3843775.0,91943.0,V,58.68,83830972,49192014.0,51826.0,159.0
Germany,2021082,100.0,100.0,100.0,,3932547.0,92130.0,V,60.23,83830972,50491394.0,88772.0,187.0
Germany,2021090,100.0,100.0,100.0,,4046112.0,92498.0,V,61.73,83830972,51748859.0,113565.0,368.0
Germany,2021091,100.0,100.0,100.0,,4142116.0,92958.0,V,62.85,83830972,52687766.0,96004.0,460.0
Germany,2021092,100.0,100.0,100.0,,4215351.0,93571.0,V,64.09,83830972,53727270.0,73235.0,613.0
Germany,2021100,100.0,100.0,100.0,,4302661.0,94178.0,V,64.89,83830972,54397918.0,87310.0,607.0
Germany,2021101,100.0,100.0,100.0,,4384616.0,94716.0,V,65.58,83830972,54976351.0,81955.0,538.0
Germany,2021102,100.0,100.0,100.0,,4559120.0,95606.0,V,66.36,83830972,55630233.0,174504.0,890.0
Germany,2021110,100.0,100.0,100.0,,4804378.0,96727.0,V,66.93,83830972,56108070.0,245258.0,1121.0
Germany,2021111,100.0,100.0,100.0,False,5248291.0,98739.0,V,67.61,83830972,56678120.0,443913.0,2012.0
Germany,2021112,100.0,100.0,100.0,False,5791060.0,100956.0,V,68.2,83830972,57172723.0,542769.0,2217.0
Germany,2021120,100.0,100.0,100.0,False,6362232.0,104512.0,V,69.08,83830972,57910435.0,571172.0,3556.0
Germany,2021121,100.0,100.0,100.0,False,6793536.0,108233.0,V,70.06,83830972,58731979.0,431304.0,3721.0
Germany,2021122,100.0,100.0,100.0,False,7066412.0,111219.0,V,70.85,83830972,59394244.0,272876.0,2986.0
Germany,2022010,100.0,100.0,100.0,False,7510436.0,113977.0,V,71.67,83830972,60081658.0,444024.0,2758.0
Germany,2022011,100.0,100.0,100.0,False,8186850.0,116081.0,V,72.82,83830972,61045714.0,676414.0,2104.0
Germany,2022012,100.0,100.0,100.0,False,9618245.0,117666.0,V,73.72,83830972,61800193.0,1431395.0,1585.0
Germany,2022020,100.0,100.0,100.0,False,11521678.0,119215.0,V,74.4,83830972,62370243.0,1903433.0,1549.0
Germany,2022021,100.0,100.0,100.0,False,13445094.0,121202.0,V,74.88,83830972,62772632.0,1923416.0,1987.0
Germany,2022022,100.0,100.0,100.0,False,14745107.0,122702.0,V,75.16,83830972,63007359.0,1300013.0,1500.0
Germany,2022030,100.0,100.0,100.0,False,16242070.0,124764.0,V,75.36,83830972,63175020.0,1496963.0,2062.0
Germany,2022031,100.0,100.0,100.0,True,18548225.0,126867.0,V,75.52,83830972,63309150.0,2306155.0,2103.0
Germany,2022032,100.0,100.0,100.0,True,20561131.0,128764.0,V,75.63,83830972,63401364.0,2012906.0,1897.0
Germany,2022040,100.0,100.0,100.0,False,22647197.0,131715.0,V,75.73,83830972,63485195.0,2086066.0,2951.0
Germany,2022041,100.0,100.0,100.0,True,23658211.0,133308.0,V,75.77,83830972,63518727.0,1011014.0,1593.0
Germany,2022042,100.0,100.0,100.0,True,24798067.0,135451.0,V,75.84,83830972,63577409.0,1139856.0,2143.0
Germany,2022050,100.0,100.0,100.0,True,25406868.0,136756.0,V,75.87,83830972,63602558.0,608801.0,1305.0
Germany,2022051,100.0,100.0,100.0,True,25998085.0,138204.0,V,75.91,83830972,63636091.0,591217.0,1448.0
Germany,2022052,100.0,100.0,100.0,True,26244107.0,138864.0,V,75.93,83830972,63652857.0,246022.0,660.0
Germany,2022060,100.0,100.0,100.0,True,26738530.0,139729.0,V,75.96,83830972,63678006.0,494423.0,865.0
Germany,2022061,100.0,100.0,100.0,True,27211896.0,140176.0,V,75.98,83830972,63694773.0,473366.0,447.0
Germany,2022062,100.0,100.0,100.0,True,28180861.0,141105.0,V,76.0,83830972,63711539.0,968965.0,929.0
Germany,2022070,100.0,100.0,100.0,True,29022265.0,141862.0,V,76.02,83830972,63728305.0,841404.0,757.0
Germany,2022071,100.0,100.0,100.0,True,29994679.0,142771.0,V,76.04,83830972,63745071.0,972414.0,909.0
Germany,2022072,100.0,100.0,100.0,True,30853312.0,143972.0,V,76.05,83830972,63753454.0,858633.0,1201.0
Germany,2022080,100.0,100.0,100.0,True,31379757.0,145241.0,V,76.06,83830972,63761837.0,526445.0,1269.0
Germany,2022081,100.0,100.0,100.0,True,31808179.0,146504.0,V,76.08,83830972,63778603.0,428422.0,1263.0
Germany,2022082,100.0,100.0,100.0,True,32095854.0,147223.0,V,76.09,83830972,63786987.0,287675.0,719.0
Germany,2022090,100.0,100.0,100.0,True,32452250.0,148299.0,V,76.1,83830972,63795370.0,356396.0,1076.0
Germany,2022091,100.0,100.0,100.0,True,32740593.0,149079.0,V,76.11,83830972,63803753.0,288343.0,780.0
Germany,2022092,100.0,100.0,100.0,True,33312373.0,149948.0,V,76.13,83830972,63820519.0,571780.0,869.0
Germany,2022100,100.0,100.0,100.0,True,33948632.0,150535.0,V,76.14,83830972,63828902.0,636259.0,587.0
Germany,2022101,100.0,100.0,100.0,True,35005769.0,152100.0,V,76.15,83830972,63837285.0,1057137.0,1565.0
Germany,2022102,100.0,100.0,100.0,True,35571130.0,153544.0,V,76.16,83830972,63845668.0,565361.0,1444.0
Germany,2022110,100.0,100.0,100.0,True,35971322.0,155187.0,V,76.16,83830972,63845668.0,400192.0,1643.0
Germany,2022111,100.0,100.0,100.0,True,36205405.0,156613.0,V,76.17,83830972,63854051.0,234083.0,1426.0
Egypt,2020010,0.0,0.0,0.0,,,,,,102659126,,0.0,0.0
Egypt,2020011,0.0,0.0,0.0,,,,,,102659126,,,
Egypt,2020012,0.0,0.0,0.0,,0.0,0.0,NV,0.0,102659126,0.0,,
Egypt,2020020,0.0,0.0,0.0,,0.0,0.0,NV,0.0,102659126,0.0,0.0,0.0
Egypt,2020021,0.0,0.0,0.0,,1.0,0.0,NV,0.0,102659126,0.0,1.0,0.0
Egypt,2020022,0.0,0.0,0.0,,1.0,0.0,NV,0.0,102659126,0.0,0.0,0.0
Egypt,2020030,0.0,0.0,0.0,,55.0,1.0,NV,0.0,102659126,0.0,54.0,1.0
Egypt,2020031,0.0,0.0,0.0,,256.0,6.0,NV,0.0,102659126,0.0,201.0,5.0
Egypt,2020032,0.0,0.0,0.0,,609.0,40.0,NV,0.0,102659126,0.0,353.0,34.0
Egypt,2020040,0.0,0.0,0.0,,1699.0,118.0,NV,0.0,102659126,0.0,1090.0,78.0
Egypt,2020041,0.0,0.0,0.0,,3144.0,239.0,NV,0.0,102659126,0.0,1445.0,121.0
Egypt,2020042,0.0,0.0,0.0,,5268.0,380.0,NV,0.0,102659126,0.0,2124.0,141.0
Egypt,2020050,0.0,0.0,0.0,,8964.0,514.0,NV,0.0,102659126,0.0,3696.0,134.0
Egypt,2020051,0.0,0.0,0.0,,13484.0,659.0,NV,0.0,102659126,0.0,4520.0,145.0
Egypt,2020052,0.0,0.0,0.0,,22082.0,879.0,NV,0.0,102659126,0.0,8598.0,220.0
Egypt,2020060,0.0,0.0,0.0,,36829.0,1306.0,NV,0.0,102659126,0.0,14747.0,427.0
Egypt,2020061,0.0,0.0,0.0,,52211.0,2017.0,NV,0.0,102659126,0.0,15382.0,711.0
Egypt,2020062,0.0,0.0,0.0,,66754.0,2872.0,NV,0.0,102659126,0.0,14543.0,855.0
Egypt,2020070,0.0,0.0,0.0,,79254.0,3617.0,NV,0.0,102659126,0.0,12500.0,745.0
Egypt,2020071,0.0,0.0,0.0,,87775.0,4302.0,NV,0.0,102659126,0.0,8521.0,685.0
Egypt,2020072,0.0,0.0,0.0,,93356.0,4728.0,NV,0.0,102659126,0.0,5581.0,426.0
Egypt,2020080,0.0,0.0,0.0,,95492.0,5009.0,NV,0.0,102659126,0.0,2136.0,281.0
Egypt,2020081,0.0,0.0,0.0,,96914.0,5197.0,NV,0.0,102659126,0.0,1422.0,188.0
Egypt,2020082,0.0,0.0,0.0,,98497.0,5376.0,NV,0.0,102659126,0.0,1583.0,179.0
Egypt,2020090,0.0,0.0,0.0,,100403.0,5577.0,NV,0.0,102659126,0.0,1906.0,201.0
Egypt,2020091,0.0,0.0,0.0,,101900.0,5750.0,NV,0.0,102659126,0.0,1497.0,173.0
Egypt,2020092,0.0,0.0,0.0,,103079.0,5914.0,NV,0.0,102659126,0.0,1179.0,164.0
Egypt,2020100,0.0,0.0,0.0,,104262.0,6029.0,NV,0.0,102659126,0.0,1183.0,115.0
Egypt,2020101,0.0,0.0,0.0,,105547.0,6130.0,NV,0.0,102659126,0.0,1285.0,101.0
Egypt,2020102,0.0,0.0,0.0,,107209.0,6247.0,NV,0.0,102659126,0.0,1662.0,117.0
Egypt,2020110,0.0,0.0,0.0,,109422.0,6380.0,NV,0.0,102659126,0.0,2213.0,133.0
Egypt,2020111,0.0,0.0,0.0,,111955.0,6508.0,NV,0.0,102659126,0.0,2533.0,128.0
Egypt,2020112,0.0,0.0,0.0,,115541.0,6636.0,NV,0.0,102659126,0.0,3586.0,128.0
